name,state,fips,status,nad27_zone,nad27_epsg,nad27_fz,nad83_zone,nad83_epsg,nad83_fz,utm
Madison County,NY,36053,current,NEW YORK CENTRAL,32016,3102,NEW YORK CENTRAL,32116,3102,18
Monroe County,NY,36055,current,NEW YORK WEST,32017,3103,NEW YORK WEST,32117,3103,18
Montgomery County,NY,36057,current,NEW YORK EAST,32015,3101,NEW YORK EAST,32115,3101,18
Nassau County,NY,36059,current,NEW YORK LONG ISLAND,32018,3104,NEW YORK LONG ISLAND,32118,3104,18
New York County,NY,36061,current,NEW YORK LONG ISLAND,32018,3104,NEW YORK LONG ISLAND,32118,3104,18
Niagara County,NY,36063,current,NEW YORK WEST,32017,3103,NEW YORK WEST,32117,3103,17
Oneida County,NY,36065,current,NEW YORK CENTRAL,32016,3102,NEW YORK CENTRAL,32116,3102,18
Onondaga County,NY,36067,current,NEW YORK CENTRAL,32016,3102,NEW YORK CENTRAL,32116,3102,18
Ontario County,NY,36069,current,NEW YORK CENTRAL,32016,3102,NEW YORK CENTRAL,32116,3102,18
Orange County,NY,36071,current,NEW YORK EAST,32015,3101,NEW YORK EAST,32115,3101,18
Orleans County,NY,36073,current,NEW YORK WEST,32017,3103,NEW YORK WEST,32117,3103,17
Oswego County,NY,36075,current,NEW YORK CENTRAL,32016,3102,NEW YORK CENTRAL,32116,3102,18
Otsego County,NY,36077,current,NEW YORK EAST,32015,3101,NEW YORK EAST,32115,3101,18
Putnam County,NY,36079,current,NEW YORK EAST,32015,3101,NEW YORK EAST,32115,3101,18
Queens County,NY,36081,current,NEW YORK LONG ISLAND,32018,3104,NEW YORK LONG ISLAND,32118,3104,18
Rensselaer County,NY,36083,current,NEW YORK EAST,32015,3101,NEW YORK EAST,32115,3101,18
Richmond County,NY,36085,current,NEW YORK LONG ISLAND,32018,3104,NEW YORK LONG ISLAND,32118,3104,18
Rockland County,NY,36087,current,NEW YORK EAST,32015,3101,NEW YORK EAST,32115,3101,18
St Lawrence County,NY,36089,current,NEW YORK EAST,32015,3101,NEW YORK EAST,32115,3101,18
Saratoga County,NY,36091,current,NEW YORK EAST,32015,3101,NEW YORK EAST,32115,3101,18
Schenectady County,NY,36093,current,NEW YORK EAST,32015,3101,NEW YORK EAST,32115,3101,18
Schoharie County,NY,36095,current,NEW YORK EAST,32015,3101,NEW YORK EAST,32115,3101,18
Schuyler County,NY,36097,current,NEW YORK CENTRAL,32016,3102,NEW YORK CENTRAL,32116,3102,18
Seneca County,NY,36099,current,NEW YORK CENTRAL,32016,3102,NEW YORK CENTRAL,32116,3102,18
Steuben County,NY,36101,current,NEW YORK CENTRAL,32016,3102,NEW YORK CENTRAL,32116,3102,18
Suffolk County,NY,36103,current,NEW YORK LONG ISLAND,32018,3104,NEW YORK LONG ISLAND,32118,3104,18
Sullivan County,NY,36105,current,NEW YORK EAST,32015,3101,NEW YORK EAST,32115,3101,18
Tioga County,NY,36107,current,NEW YORK CENTRAL,32016,3102,NEW YORK CENTRAL,32116,3102,18
Tompkins County,NY,36109,current,NEW YORK CENTRAL,32016,3102,NEW YORK CENTRAL,32116,3102,18
Ulster County,NY,36111,current,NEW YORK EAST,32015,3101,NEW YORK EAST,32115,3101,18
Warren County,NY,36113,current,NEW YORK EAST,32015,3101,NEW YORK EAST,32115,3101,18
Washington County,NY,36115,current,NEW YORK EAST,32015,3101,NEW YORK EAST,32115,3101,18
Wayne County,NY,36117,current,NEW YORK CENTRAL,32016,3102,NEW YORK CENTRAL,32116,3102,18
Westchester County,NY,36119,current,NEW YORK EAST,32015,3101,NEW YORK EAST,32115,3101,18
Wyoming County,NY,36121,current,NEW YORK WEST,32017,3103,NEW YORK WEST,32117,3103,17
Yates County,NY,36123,current,NEW YORK CENTRAL,32016,3102,NEW YORK CENTRAL,32116,3102,18
Alamance County,NC,37001,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Alexander County,NC,37003,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Alleghany County,NC,37005,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Anson County,NC,37007,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Ashe County,NC,37009,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Avery County,NC,37011,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Beaufort County,NC,37013,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Bertie County,NC,37015,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Bladen County,NC,37017,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Brunswick County,NC,37019,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Buncombe County,NC,37021,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Burke County,NC,37023,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Cabarrus County,NC,37025,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Caldwell County,NC,37027,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Camden County,NC,37029,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Carteret County,NC,37031,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Caswell County,NC,37033,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Catawba County,NC,37035,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Chatham County,NC,37037,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Cherokee County,NC,37039,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,16
Chowan County,NC,37041,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Clay County,NC,37043,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Cleveland County,NC,37045,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Columbus County,NC,37047,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Craven County,NC,37049,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Cumberland County,NC,37051,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Currituck County,NC,37053,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Dare County,NC,37055,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Davidson County,NC,37057,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Davie County,NC,37059,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Duplin County,NC,37061,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Durham County,NC,37063,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Edgecombe County,NC,37065,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Forsyth County,NC,37067,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Franklin County,NC,37069,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Gaston County,NC,37071,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Gates County,NC,37073,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Graham County,NC,37075,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Granville County,NC,37077,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Greene County,NC,37079,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Guilford County,NC,37081,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Halifax County,NC,37083,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Harnett County,NC,37085,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Haywood County,NC,37087,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Henderson County,NC,37089,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Hertford County,NC,37091,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Hoke County,NC,37093,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Hyde County,NC,37095,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Iredell County,NC,37097,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Jackson County,NC,37099,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Johnston County,NC,37101,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Jones County,NC,37103,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Lee County,NC,37105,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Lenoir County,NC,37107,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Lincoln County,NC,37109,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
McDowell County,NC,37111,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Macon County,NC,37113,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Madison County,NC,37115,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Martin County,NC,37117,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Mecklenburg County,NC,37119,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Mitchell County,NC,37121,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Montgomery County,NC,37123,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Moore County,NC,37125,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Nash County,NC,37127,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
New Hanover County,NC,37129,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Northampton County,NC,37131,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Onslow County,NC,37133,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Orange County,NC,37135,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Pamlico County,NC,37137,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Pasquotank County,NC,37139,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Pender County,NC,37141,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Perquimans County,NC,37143,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Person County,NC,37145,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Pitt County,NC,37147,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Polk County,NC,37149,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Randolph County,NC,37151,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Richmond County,NC,37153,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Robeson County,NC,37155,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Rockingham County,NC,37157,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Rowan County,NC,37159,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Rutherford County,NC,37161,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Sampson County,NC,37163,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Scotland County,NC,37165,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Stanly County,NC,37167,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Stokes County,NC,37169,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Surry County,NC,37171,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Swain County,NC,37173,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Transylvania County,NC,37175,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Tyrrell County,NC,37177,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Union County,NC,37179,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Vance County,NC,37181,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Wake County,NC,37183,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Warren County,NC,37185,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Washington County,NC,37187,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Watauga County,NC,37189,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Wayne County,NC,37191,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Wilkes County,NC,37193,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Wilson County,NC,37195,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,18
Yadkin County,NC,37197,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Yancey County,NC,37199,current,NORTH CAROLINA,32019,3200,NORTH CAROLINA,32119,3200,17
Adams County,ND,38001,current,NORTH DAKOTA SOUTH,32021,3302,NORTH DAKOTA SOUTH,32121,3302,13
Barnes County,ND,38003,current,NORTH DAKOTA SOUTH,32021,3302,NORTH DAKOTA SOUTH,32121,3302,14
Benson County,ND,38005,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,14
Billings County,ND,38007,current,NORTH DAKOTA SOUTH,32021,3302,NORTH DAKOTA SOUTH,32121,3302,13
Bottineau County,ND,38009,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,14
Bowman County,ND,38011,current,NORTH DAKOTA SOUTH,32021,3302,NORTH DAKOTA SOUTH,32121,3302,13
Burke County,ND,38013,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,13
Burleigh County,ND,38015,current,NORTH DAKOTA SOUTH,32021,3302,NORTH DAKOTA SOUTH,32121,3302,14
Cass County,ND,38017,current,NORTH DAKOTA SOUTH,32021,3302,NORTH DAKOTA SOUTH,32121,3302,14
Cavalier County,ND,38019,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,14
Dickey County,ND,38021,current,NORTH DAKOTA SOUTH,32021,3302,NORTH DAKOTA SOUTH,32121,3302,14
Divide County,ND,38023,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,13
Dunn County,ND,38025,current,NORTH DAKOTA SOUTH,32021,3302,NORTH DAKOTA SOUTH,32121,3302,13
Eddy County,ND,38027,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,14
Emmons County,ND,38029,current,NORTH DAKOTA SOUTH,32021,3302,NORTH DAKOTA SOUTH,32121,3302,14
Foster County,ND,38031,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,14
Golden Valley County,ND,38033,current,NORTH DAKOTA SOUTH,32021,3302,NORTH DAKOTA SOUTH,32121,3302,13
Grand Forks County,ND,38035,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,14
Grant County,ND,38037,current,NORTH DAKOTA SOUTH,32021,3302,NORTH DAKOTA SOUTH,32121,3302,14
Griggs County,ND,38039,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,14
Hettinger County,ND,38041,current,NORTH DAKOTA SOUTH,32021,3302,NORTH DAKOTA SOUTH,32121,3302,13
Kidder County,ND,38043,current,NORTH DAKOTA SOUTH,32021,3302,NORTH DAKOTA SOUTH,32121,3302,14
LaMoure County,ND,38045,current,NORTH DAKOTA SOUTH,32021,3302,NORTH DAKOTA SOUTH,32121,3302,14
Logan County,ND,38047,current,NORTH DAKOTA SOUTH,32021,3302,NORTH DAKOTA SOUTH,32121,3302,14
McHenry County,ND,38049,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,14
McIntosh County,ND,38051,current,NORTH DAKOTA SOUTH,32021,3302,NORTH DAKOTA SOUTH,32121,3302,14
McKenzie County,ND,38053,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,13
McLean County,ND,38055,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,14
Mercer County,ND,38057,current,NORTH DAKOTA SOUTH,32021,3302,NORTH DAKOTA SOUTH,32121,3302,14
Morton County,ND,38059,current,NORTH DAKOTA SOUTH,32021,3302,NORTH DAKOTA SOUTH,32121,3302,14
Mountrail County,ND,38061,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,13
Nelson County,ND,38063,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,14
Oliver County,ND,38065,current,NORTH DAKOTA SOUTH,32021,3302,NORTH DAKOTA SOUTH,32121,3302,14
Pembina County,ND,38067,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,14
Pierce County,ND,38069,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,14
Ramsey County,ND,38071,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,14
Ransom County,ND,38073,current,NORTH DAKOTA SOUTH,32021,3302,NORTH DAKOTA SOUTH,32121,3302,14
Renville County,ND,38075,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,14
Richland County,ND,38077,current,NORTH DAKOTA SOUTH,32021,3302,NORTH DAKOTA SOUTH,32121,3302,14
Rolette County,ND,38079,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,14
Sargent County,ND,38081,current,NORTH DAKOTA SOUTH,32021,3302,NORTH DAKOTA SOUTH,32121,3302,14
Sheridan County,ND,38083,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,14
Sioux County,ND,38085,current,NORTH DAKOTA SOUTH,32021,3302,NORTH DAKOTA SOUTH,32121,3302,14
Slope County,ND,38087,current,NORTH DAKOTA SOUTH,32021,3302,NORTH DAKOTA SOUTH,32121,3302,13
Stark County,ND,38089,current,NORTH DAKOTA SOUTH,32021,3302,NORTH DAKOTA SOUTH,32121,3302,13
Steele County,ND,38091,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,14
Stutsman County,ND,38093,current,NORTH DAKOTA SOUTH,32021,3302,NORTH DAKOTA SOUTH,32121,3302,14
Towner County,ND,38095,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,14
Traill County,ND,38097,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,14
Walsh County,ND,38099,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,14
Ward County,ND,38101,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,14
Wells County,ND,38103,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,14
Williams County,ND,38105,current,NORTH DAKOTA NORTH,32020,3301,NORTH DAKOTA NORTH,32120,3301,13
Adams County,OH,39001,current,OHIO SOUTH,32023,3402,OHIO SOUTH,32123,3402,17
Allen County,OH,39003,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,16
Ashland County,OH,39005,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,17
Ashtabula County,OH,39007,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,17
Athens County,OH,39009,current,OHIO SOUTH,32023,3402,OHIO SOUTH,32123,3402,17
Auglaize County,OH,39011,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,16
Belmont County,OH,39013,current,OHIO SOUTH,32023,3402,OHIO SOUTH,32123,3402,17
Brown County,OH,39015,current,OHIO SOUTH,32023,3402,OHIO SOUTH,32123,3402,17
Butler County,OH,39017,current,OHIO SOUTH,32023,3402,OHIO SOUTH,32123,3402,16
Carroll County,OH,39019,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,17
Champaign County,OH,39021,current,OHIO SOUTH,32023,3402,OHIO SOUTH,32123,3402,17
Clark County,OH,39023,current,OHIO SOUTH,32023,3402,OHIO SOUTH,32123,3402,17
Clermont County,OH,39025,current,OHIO SOUTH,32023,3402,OHIO SOUTH,32123,3402,16
Clinton County,OH,39027,current,OHIO SOUTH,32023,3402,OHIO SOUTH,32123,3402,17
Columbiana County,OH,39029,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,17
Coshocton County,OH,39031,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,17
Crawford County,OH,39033,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,17
Cuyahoga County,OH,39035,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,17
Darke County,OH,39037,current,OHIO SOUTH,32023,3402,OHIO SOUTH,32123,3402,16
Defiance County,OH,39039,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,16
Delaware County,OH,39041,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,17
Erie County,OH,39043,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,17
Fairfield County,OH,39045,current,OHIO SOUTH,32023,3402,OHIO SOUTH,32123,3402,17
Fayette County,OH,39047,current,OHIO SOUTH,32023,3402,OHIO SOUTH,32123,3402,17
Franklin County,OH,39049,current,OHIO SOUTH,32023,3402,OHIO SOUTH,32123,3402,17
Fulton County,OH,39051,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,16
Gallia County,OH,39053,current,OHIO SOUTH,32023,3402,OHIO SOUTH,32123,3402,17
Geauga County,OH,39055,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,17
Greene County,OH,39057,current,OHIO SOUTH,32023,3402,OHIO SOUTH,32123,3402,17
Guernsey County,OH,39059,current,OHIO SOUTH,32023,3402,OHIO SOUTH,32123,3402,17
Hamilton County,OH,39061,current,OHIO SOUTH,32023,3402,OHIO SOUTH,32123,3402,16
Hancock County,OH,39063,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,17
Hardin County,OH,39065,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,17
Harrison County,OH,39067,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,17
Henry County,OH,39069,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,16
Highland County,OH,39071,current,OHIO SOUTH,32023,3402,OHIO SOUTH,32123,3402,17
Hocking County,OH,39073,current,OHIO SOUTH,32023,3402,OHIO SOUTH,32123,3402,17
Holmes County,OH,39075,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,17
Huron County,OH,39077,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,17
Jackson County,OH,39079,current,OHIO SOUTH,32023,3402,OHIO SOUTH,32123,3402,17
Jefferson County,OH,39081,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,17
Knox County,OH,39083,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,17
Lake County,OH,39085,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,17
Lawrence County,OH,39087,current,OHIO SOUTH,32023,3402,OHIO SOUTH,32123,3402,17
Licking County,OH,39089,current,OHIO SOUTH,32023,3402,OHIO SOUTH,32123,3402,17
Logan County,OH,39091,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,17
Lorain County,OH,39093,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,17
Lucas County,OH,39095,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,17
Madison County,OH,39097,current,OHIO SOUTH,32023,3402,OHIO SOUTH,32123,3402,17
Mahoning County,OH,39099,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,17
Marion County,OH,39101,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,17
Medina County,OH,39103,current,OHIO NORTH,32022,3401,OHIO NORTH,32122,3401,17
